In real time|People who come|People in queue(first/second)|People who left|Transported People|Gondola status 
(18, 57, 9)|0|[0, 0]|1189|649|status.moving
(18, 57, 10)|0|[0, 0]|1189|649|status.moving
(18, 57, 11)|0|[0, 0]|1189|649|status.moving
(18, 57, 12)|0|[0, 0]|1189|649|status.moving
(18, 57, 13)|0|[0, 0]|1189|649|status.moving
(18, 57, 14)|0|[0, 0]|1189|649|status.moving
(18, 57, 15)|0|[0, 0]|1189|649|status.moving
(18, 57, 16)|0|[1, 0]|1189|649|status.moving
(18, 57, 17)|0|[1, 0]|1189|649|status.moving
(18, 57, 18)|0|[1, 0]|1189|649|status.moving
(18, 57, 19)|0|[1, 0]|1189|649|status.moving
(18, 57, 20)|0|[1, 0]|1189|649|status.moving
(18, 57, 21)|0|[1, 0]|1189|649|status.moving
(18, 57, 22)|0|[1, 0]|1189|649|status.moving
(18, 57, 23)|0|[1, 0]|1189|649|status.moving
(18, 57, 24)|0|[1, 0]|1189|649|status.moving
(18, 57, 25)|0|[1, 0]|1189|649|status.moving
(18, 57, 26)|0|[1, 0]|1189|649|status.moving
(18, 57, 27)|0|[1, 0]|1189|649|status.moving
(18, 57, 28)|0|[1, 0]|1189|649|status.moving
(18, 57, 29)|0|[1, 0]|1189|649|status.moving
(18, 57, 30)|0|[1, 0]|1189|649|status.moving
(18, 57, 31)|0|[1, 0]|1189|649|status.moving
(18, 57, 32)|0|[1, 0]|1189|649|status.moving
(18, 57, 33)|0|[1, 0]|1189|649|status.moving
(18, 57, 34)|0|[1, 0]|1189|649|status.moving
(18, 57, 35)|0|[1, 0]|1189|649|status.moving
(18, 57, 36)|0|[1, 0]|1189|649|status.moving
(18, 57, 37)|0|[1, 0]|1189|649|status.moving
(18, 57, 38)|0|[1, 0]|1189|649|status.moving
(18, 57, 39)|0|[1, 0]|1189|649|status.moving
(18, 57, 40)|0|[1, 0]|1189|649|status.moving
(18, 57, 41)|0|[1, 0]|1189|649|status.moving
(18, 57, 42)|0|[1, 0]|1189|649|status.moving
(18, 57, 43)|0|[1, 0]|1189|649|status.moving
(18, 57, 44)|0|[1, 0]|1189|649|status.moving
(18, 57, 45)|0|[1, 0]|1189|649|status.moving
(18, 57, 46)|0|[1, 0]|1189|649|status.moving
(18, 57, 47)|0|[1, 0]|1189|649|status.moving
(18, 57, 48)|0|[1, 0]|1189|649|status.moving
(18, 57, 49)|0|[1, 0]|1189|649|status.moving
(18, 57, 50)|0|[1, 0]|1189|649|status.moving
(18, 57, 51)|0|[1, 0]|1189|649|status.moving
(18, 57, 52)|0|[1, 0]|1189|649|status.moving
(18, 57, 53)|0|[1, 0]|1189|649|status.moving
(18, 57, 54)|0|[1, 0]|1189|649|status.moving
(18, 57, 55)|0|[1, 0]|1189|649|status.moving
(18, 57, 56)|0|[1, 0]|1189|649|status.moving
(18, 57, 57)|0|[1, 0]|1189|649|status.moving
(18, 57, 58)|0|[1, 0]|1189|649|status.moving
(18, 57, 59)|0|[1, 0]|1189|649|status.moving
(18, 58, 0)|0|[1, 0]|1189|649|status.moving
(18, 58, 1)|0|[1, 0]|1189|649|status.moving
(18, 58, 2)|0|[1, 0]|1189|649|status.moving
(18, 58, 3)|0|[1, 0]|1189|649|status.moving
(18, 58, 4)|0|[1, 0]|1189|649|status.moving
(18, 58, 5)|0|[1, 0]|1189|649|status.moving
(18, 58, 6)|0|[1, 0]|1189|649|status.moving
(18, 58, 7)|0|[1, 0]|1189|649|status.moving
(18, 58, 8)|0|[1, 0]|1189|649|status.moving
(18, 58, 9)|0|[1, 0]|1189|649|status.moving
(18, 58, 10)|0|[1, 0]|1189|649|status.moving
(18, 58, 11)|0|[1, 0]|1189|649|status.moving
(18, 58, 12)|0|[1, 0]|1189|649|status.moving
(18, 58, 13)|0|[1, 0]|1189|649|status.moving
(18, 58, 14)|0|[1, 0]|1189|649|status.moving
(18, 58, 15)|0|[1, 0]|1189|649|status.moving
(18, 58, 16)|1|[1, 1]|1189|649|status.moving
(18, 58, 17)|0|[1, 1]|1189|649|status.moving
(18, 58, 18)|0|[1, 1]|1189|649|status.moving
(18, 58, 19)|0|[1, 1]|1189|649|status.moving
(18, 58, 20)|0|[1, 1]|1189|649|status.moving
(18, 58, 21)|0|[1, 1]|1189|649|status.moving
(18, 58, 22)|0|[1, 1]|1189|649|status.moving
(18, 58, 23)|0|[1, 1]|1189|649|status.moving
(18, 58, 24)|0|[1, 1]|1189|649|status.moving
(18, 58, 25)|0|[1, 1]|1189|649|status.moving
(18, 58, 26)|0|[1, 1]|1189|649|status.moving
(18, 58, 27)|0|[1, 1]|1189|649|status.moving
(18, 58, 28)|0|[1, 1]|1189|649|status.moving
(18, 58, 29)|0|[1, 1]|1189|649|status.moving
(18, 58, 30)|0|[1, 1]|1189|649|status.moving
(18, 58, 31)|0|[1, 1]|1189|649|status.moving
(18, 58, 32)|0|[1, 1]|1189|649|status.moving
(18, 58, 33)|0|[1, 1]|1189|649|status.moving
(18, 58, 34)|0|[1, 1]|1189|649|status.moving
(18, 58, 35)|0|[1, 1]|1189|649|status.moving
(18, 58, 36)|0|[1, 1]|1189|649|status.moving
(18, 58, 37)|0|[1, 1]|1189|649|status.moving
(18, 58, 38)|0|[1, 1]|1189|649|status.moving
(18, 58, 39)|0|[1, 1]|1189|649|status.moving
(18, 58, 40)|0|[1, 1]|1189|649|status.moving
(18, 58, 41)|0|[1, 1]|1189|649|status.moving
(18, 58, 42)|0|[1, 1]|1189|649|status.moving
(18, 58, 43)|1|[1, 2]|1189|649|status.moving
(18, 58, 44)|0|[1, 2]|1189|649|status.moving
(18, 58, 45)|0|[1, 2]|1189|649|status.moving
(18, 58, 46)|0|[1, 2]|1189|649|status.moving
(18, 58, 47)|0|[1, 2]|1189|649|status.moving
(18, 58, 48)|0|[1, 2]|1189|649|status.moving
(18, 58, 49)|0|[1, 2]|1189|649|status.moving
(18, 58, 50)|0|[1, 2]|1189|649|status.moving
(18, 58, 51)|0|[1, 2]|1189|649|status.moving
(18, 58, 52)|0|[1, 2]|1189|649|status.moving
(18, 58, 53)|0|[1, 2]|1189|649|status.moving
(18, 58, 54)|0|[1, 2]|1189|649|status.moving
(18, 58, 55)|0|[1, 2]|1189|649|status.moving
(18, 58, 56)|0|[1, 2]|1189|649|status.moving
(18, 58, 57)|0|[1, 2]|1189|649|status.moving
(18, 58, 58)|0|[1, 2]|1189|649|status.moving
(18, 58, 59)|0|[1, 2]|1189|649|status.moving
(18, 59, 0)|0|[1, 2]|1189|649|status.moving
(18, 59, 1)|0|[1, 1]|1190|649|status.moving
(18, 59, 2)|1|[1, 2]|1190|649|status.moving
(18, 59, 3)|0|[1, 2]|1190|649|status.moving
(18, 59, 4)|0|[0, 2]|1191|649|status.moving
(18, 59, 5)|0|[0, 2]|1191|649|status.moving
(18, 59, 6)|0|[0, 2]|1191|649|status.moving
(18, 59, 7)|0|[0, 2]|1191|649|status.moving
(18, 59, 8)|0|[0, 2]|1191|649|status.moving
(18, 59, 9)|0|[0, 2]|1191|649|status.moving
(18, 59, 10)|0|[0, 2]|1191|652|status.waiting
(18, 59, 11)|0|[0, 0]|1191|654|status.waiting
(18, 59, 12)|0|[0, 0]|1191|654|status.waiting
(18, 59, 13)|0|[0, 0]|1191|654|status.waiting
(18, 59, 14)|0|[0, 0]|1191|654|status.waiting
(18, 59, 15)|0|[0, 0]|1191|654|status.waiting
(18, 59, 16)|0|[0, 0]|1191|654|status.waiting
(18, 59, 17)|0|[0, 0]|1191|654|status.waiting
(18, 59, 18)|0|[0, 0]|1191|654|status.waiting
(18, 59, 19)|0|[0, 0]|1191|654|status.waiting
(18, 59, 20)|0|[0, 0]|1191|654|status.waiting
(18, 59, 21)|0|[0, 0]|1191|654|status.waiting
(18, 59, 22)|0|[0, 0]|1191|654|status.waiting
(18, 59, 23)|0|[0, 0]|1191|654|status.waiting
(18, 59, 24)|0|[0, 0]|1191|654|status.waiting
(18, 59, 25)|0|[0, 0]|1191|654|status.waiting
(18, 59, 26)|0|[0, 0]|1191|654|status.waiting
(18, 59, 27)|0|[0, 0]|1191|654|status.waiting
(18, 59, 28)|0|[0, 0]|1191|654|status.waiting
(18, 59, 29)|0|[0, 0]|1191|654|status.waiting
(18, 59, 30)|0|[0, 0]|1191|654|status.waiting
(18, 59, 31)|0|[0, 0]|1191|654|status.waiting
(18, 59, 32)|0|[0, 0]|1191|654|status.waiting
(18, 59, 33)|0|[0, 0]|1191|654|status.waiting
(18, 59, 34)|0|[0, 0]|1191|654|status.waiting
(18, 59, 35)|0|[0, 0]|1191|654|status.waiting
(18, 59, 36)|0|[0, 0]|1191|654|status.waiting
(18, 59, 37)|0|[0, 0]|1191|654|status.waiting
(18, 59, 38)|0|[0, 0]|1191|654|status.waiting
(18, 59, 39)|0|[0, 0]|1191|654|status.waiting
(18, 59, 40)|0|[0, 0]|1191|654|status.waiting
(18, 59, 41)|0|[0, 0]|1191|654|status.waiting
(18, 59, 42)|0|[0, 0]|1191|654|status.waiting
(18, 59, 43)|0|[0, 0]|1191|654|status.waiting
(18, 59, 44)|0|[0, 0]|1191|654|status.waiting
(18, 59, 45)|0|[0, 0]|1191|654|status.waiting
(18, 59, 46)|0|[0, 0]|1191|654|status.waiting
(18, 59, 47)|0|[0, 0]|1191|654|status.waiting
(18, 59, 48)|0|[0, 0]|1191|654|status.waiting
(18, 59, 49)|0|[0, 0]|1191|654|status.waiting
(18, 59, 50)|0|[0, 0]|1191|654|status.waiting
(18, 59, 51)|0|[0, 0]|1191|654|status.waiting
(18, 59, 52)|1|[0, 0]|1191|654|status.waiting
(18, 59, 53)|0|[0, 0]|1191|654|status.waiting
(18, 59, 54)|0|[0, 0]|1191|654|status.waiting
(18, 59, 55)|0|[0, 0]|1191|654|status.waiting
(18, 59, 56)|0|[0, 0]|1191|654|status.waiting
(18, 59, 57)|0|[0, 0]|1191|654|status.waiting
(18, 59, 58)|0|[0, 0]|1191|654|status.waiting
(18, 59, 59)|0|[0, 0]|1191|654|status.waiting
(19, 0, 0)|0|[0, 0]|1191|654|status.waiting
(19, 0, 1)|0|[0, 0]|1191|654|status.waiting
(19, 0, 2)|0|[0, 0]|1191|654|status.waiting
(19, 0, 3)|0|[0, 0]|1191|654|status.waiting
(19, 0, 4)|0|[0, 0]|1191|654|status.waiting
(19, 0, 5)|0|[0, 0]|1191|654|status.waiting
(19, 0, 6)|0|[0, 0]|1191|654|status.waiting
(19, 0, 7)|0|[0, 0]|1191|654|status.waiting
(19, 0, 8)|0|[0, 0]|1191|654|status.waiting
(19, 0, 9)|0|[0, 0]|1191|654|status.waiting
(19, 0, 10)|1|[0, 0]|1191|657|status.waiting
(19, 0, 11)|0|[0, 0]|1191|657|status.waiting
(19, 0, 12)|0|[0, 0]|1191|657|status.waiting
(19, 0, 13)|0|[0, 0]|1191|657|status.waiting
(19, 0, 14)|0|[0, 0]|1191|657|status.waiting
(19, 0, 15)|0|[0, 0]|1191|657|status.waiting
(19, 0, 16)|0|[0, 0]|1191|657|status.waiting
(19, 0, 17)|0|[0, 0]|1191|657|status.waiting
(19, 0, 18)|0|[0, 0]|1191|657|status.waiting
(19, 0, 19)|0|[0, 0]|1191|657|status.waiting
(19, 0, 20)|0|[0, 0]|1191|657|status.waiting
(19, 0, 21)|0|[0, 0]|1191|657|status.waiting
(19, 0, 22)|0|[0, 0]|1191|657|status.waiting
(19, 0, 23)|0|[0, 0]|1191|657|status.waiting
(19, 0, 24)|0|[0, 0]|1191|657|status.waiting
(19, 0, 25)|0|[0, 0]|1191|657|status.waiting
(19, 0, 26)|0|[0, 0]|1191|657|status.waiting
(19, 0, 27)|0|[0, 0]|1191|657|status.waiting
(19, 0, 28)|0|[0, 0]|1191|657|status.waiting
(19, 0, 29)|0|[0, 0]|1191|657|status.waiting
(19, 0, 30)|0|[0, 0]|1191|657|status.waiting
(19, 0, 31)|0|[0, 0]|1191|657|status.waiting
(19, 0, 32)|0|[0, 0]|1191|657|status.waiting
(19, 0, 33)|0|[0, 0]|1191|657|status.waiting
(19, 0, 34)|0|[0, 0]|1191|657|status.waiting
(19, 0, 35)|0|[0, 0]|1191|657|status.waiting
(19, 0, 36)|0|[0, 0]|1191|657|status.waiting
(19, 0, 37)|0|[0, 0]|1191|657|status.waiting
(19, 0, 38)|0|[0, 0]|1191|657|status.waiting
(19, 0, 39)|0|[0, 0]|1191|657|status.waiting
(19, 0, 40)|0|[0, 0]|1191|657|status.waiting
(19, 0, 41)|0|[0, 0]|1191|657|status.waiting
(19, 0, 42)|0|[0, 0]|1191|657|status.waiting
(19, 0, 43)|0|[0, 0]|1191|657|status.waiting
(19, 0, 44)|0|[0, 0]|1191|657|status.waiting
(19, 0, 45)|0|[0, 0]|1191|657|status.waiting
(19, 0, 46)|0|[0, 0]|1191|657|status.waiting
(19, 0, 47)|0|[0, 0]|1191|657|status.moving
(19, 0, 48)|0|[0, 0]|1191|657|status.moving
(19, 0, 49)|0|[0, 0]|1191|657|status.moving
(19, 0, 50)|0|[0, 0]|1191|657|status.moving
(19, 0, 51)|0|[0, 0]|1191|657|status.moving
(19, 0, 52)|0|[0, 0]|1191|657|status.moving
(19, 0, 53)|0|[0, 0]|1191|657|status.moving
(19, 0, 54)|0|[0, 0]|1191|657|status.moving
(19, 0, 55)|0|[0, 0]|1191|657|status.moving
(19, 0, 56)|0|[0, 0]|1191|657|status.moving
(19, 0, 57)|0|[0, 0]|1191|657|status.moving
(19, 0, 58)|0|[0, 0]|1191|657|status.moving
(19, 0, 59)|0|[0, 0]|1191|657|status.moving
(19, 1, 0)|0|[0, 0]|1191|657|status.moving
(19, 1, 1)|0|[0, 0]|1191|657|status.moving
(19, 1, 2)|0|[0, 0]|1191|657|status.moving
(19, 1, 3)|0|[0, 0]|1191|657|status.moving
(19, 1, 4)|0|[0, 0]|1191|657|status.moving
(19, 1, 5)|0|[0, 0]|1191|657|status.moving
(19, 1, 6)|0|[0, 0]|1191|657|status.moving
(19, 1, 7)|0|[0, 0]|1191|657|status.moving
(19, 1, 8)|0|[0, 0]|1191|657|status.moving
(19, 1, 9)|0|[0, 0]|1191|657|status.moving
(19, 1, 10)|0|[0, 0]|1191|657|status.moving
(19, 1, 11)|0|[0, 0]|1191|657|status.moving
(19, 1, 12)|0|[0, 0]|1191|657|status.moving
(19, 1, 13)|0|[0, 0]|1191|657|status.moving
(19, 1, 14)|0|[0, 0]|1191|657|status.moving
(19, 1, 15)|0|[0, 0]|1191|657|status.moving
(19, 1, 16)|0|[0, 0]|1191|657|status.moving
(19, 1, 17)|0|[0, 0]|1191|657|status.moving
(19, 1, 18)|0|[0, 0]|1191|657|status.moving
(19, 1, 19)|0|[0, 0]|1191|657|status.moving
(19, 1, 20)|0|[0, 0]|1191|657|status.moving
(19, 1, 21)|0|[0, 0]|1191|657|status.moving
(19, 1, 22)|0|[0, 0]|1191|657|status.moving
(19, 1, 23)|0|[0, 0]|1191|657|status.moving
(19, 1, 24)|0|[0, 0]|1191|657|status.moving
(19, 1, 25)|0|[1, 0]|1191|657|status.moving
(19, 1, 26)|0|[1, 0]|1191|657|status.moving
(19, 1, 27)|0|[1, 0]|1191|657|status.moving
(19, 1, 28)|0|[1, 0]|1191|657|status.moving
(19, 1, 29)|0|[1, 0]|1191|657|status.moving
(19, 1, 30)|0|[1, 0]|1191|657|status.moving
(19, 1, 31)|0|[1, 0]|1191|657|status.moving
(19, 1, 32)|0|[1, 0]|1191|657|status.moving
(19, 1, 33)|0|[1, 0]|1191|657|status.moving
(19, 1, 34)|0|[1, 0]|1191|657|status.moving
(19, 1, 35)|0|[1, 0]|1191|657|status.moving
(19, 1, 36)|0|[1, 0]|1191|657|status.moving
(19, 1, 37)|0|[1, 0]|1191|657|status.moving
(19, 1, 38)|0|[1, 0]|1191|657|status.moving
(19, 1, 39)|0|[1, 0]|1191|657|status.moving
(19, 1, 40)|0|[1, 0]|1191|657|status.moving
(19, 1, 41)|0|[1, 0]|1191|657|status.moving
(19, 1, 42)|0|[1, 0]|1191|657|status.moving
(19, 1, 43)|0|[1, 0]|1191|657|status.moving
(19, 1, 44)|0|[1, 0]|1191|657|status.moving
(19, 1, 45)|0|[1, 0]|1191|657|status.moving
(19, 1, 46)|0|[1, 0]|1191|657|status.moving
(19, 1, 47)|0|[1, 0]|1191|657|status.moving
(19, 1, 48)|0|[1, 0]|1191|657|status.moving
(19, 1, 49)|0|[1, 0]|1191|657|status.moving
(19, 1, 50)|0|[1, 0]|1191|657|status.moving
(19, 1, 51)|0|[1, 0]|1191|657|status.moving
(19, 1, 52)|0|[1, 0]|1191|657|status.moving
(19, 1, 53)|0|[1, 0]|1191|657|status.moving
(19, 1, 54)|0|[1, 0]|1191|657|status.moving
(19, 1, 55)|0|[1, 0]|1191|657|status.moving
(19, 1, 56)|0|[1, 0]|1191|657|status.moving
(19, 1, 57)|0|[1, 0]|1191|657|status.moving
(19, 1, 58)|0|[1, 0]|1191|657|status.moving
(19, 1, 59)|0|[1, 0]|1191|657|status.moving
(19, 2, 0)|0|[1, 0]|1191|657|status.moving
(19, 2, 1)|0|[1, 0]|1191|657|status.moving
(19, 2, 2)|0|[1, 0]|1191|657|status.moving
(19, 2, 3)|0|[1, 0]|1191|657|status.moving
(19, 2, 4)|0|[1, 0]|1191|657|status.moving
(19, 2, 5)|0|[1, 0]|1191|657|status.moving
(19, 2, 6)|0|[1, 0]|1191|657|status.moving
(19, 2, 7)|0|[1, 0]|1191|657|status.moving
(19, 2, 8)|0|[1, 0]|1191|657|status.moving
(19, 2, 9)|0|[1, 0]|1191|657|status.moving
(19, 2, 10)|0|[1, 0]|1191|657|status.moving
(19, 2, 11)|0|[1, 0]|1191|657|status.moving
(19, 2, 12)|0|[1, 0]|1191|657|status.moving
(19, 2, 13)|0|[1, 0]|1191|657|status.moving
(19, 2, 14)|0|[1, 0]|1191|657|status.moving
(19, 2, 15)|0|[1, 0]|1191|657|status.moving
(19, 2, 16)|0|[1, 0]|1191|657|status.moving
(19, 2, 17)|0|[1, 0]|1191|657|status.moving
(19, 2, 18)|0|[1, 0]|1191|657|status.moving
(19, 2, 19)|0|[1, 0]|1191|657|status.moving
(19, 2, 20)|0|[1, 0]|1191|657|status.moving
(19, 2, 21)|0|[1, 0]|1191|657|status.moving
(19, 2, 22)|0|[1, 0]|1191|657|status.moving
(19, 2, 23)|0|[1, 0]|1191|657|status.moving
(19, 2, 24)|0|[1, 0]|1191|657|status.moving
(19, 2, 25)|0|[1, 0]|1191|657|status.moving
(19, 2, 26)|0|[1, 0]|1191|657|status.moving
(19, 2, 27)|0|[1, 0]|1191|657|status.moving
(19, 2, 28)|0|[1, 0]|1191|657|status.moving
(19, 2, 29)|0|[1, 0]|1191|657|status.moving
(19, 2, 30)|0|[1, 0]|1191|657|status.moving
(19, 2, 31)|0|[1, 0]|1191|657|status.moving
(19, 2, 32)|0|[1, 0]|1191|657|status.moving
(19, 2, 33)|0|[1, 0]|1191|657|status.moving
(19, 2, 34)|0|[1, 0]|1191|657|status.moving
(19, 2, 35)|0|[1, 0]|1191|657|status.moving
(19, 2, 36)|0|[1, 0]|1191|657|status.moving
(19, 2, 37)|0|[1, 0]|1191|657|status.moving
(19, 2, 38)|0|[1, 0]|1191|657|status.moving
(19, 2, 39)|0|[1, 0]|1191|657|status.moving
(19, 2, 40)|0|[1, 0]|1191|657|status.moving
(19, 2, 41)|0|[1, 0]|1191|657|status.moving
(19, 2, 42)|0|[1, 0]|1191|657|status.moving
(19, 2, 43)|0|[1, 0]|1191|657|status.moving
(19, 2, 44)|0|[1, 0]|1191|657|status.moving
(19, 2, 45)|0|[1, 0]|1191|657|status.moving
(19, 2, 46)|0|[1, 0]|1191|657|status.moving
(19, 2, 47)|0|[1, 0]|1191|657|status.moving
(19, 2, 48)|0|[1, 0]|1191|657|status.moving
(19, 2, 49)|0|[1, 0]|1191|657|status.moving
(19, 2, 50)|0|[1, 0]|1191|657|status.moving
(19, 2, 51)|0|[1, 0]|1191|657|status.moving
(19, 2, 52)|0|[1, 0]|1191|657|status.moving
(19, 2, 53)|0|[1, 0]|1191|657|status.moving
(19, 2, 54)|0|[1, 0]|1191|657|status.moving
(19, 2, 55)|0|[1, 0]|1191|657|status.moving
(19, 2, 56)|0|[1, 0]|1191|657|status.moving
(19, 2, 57)|0|[1, 0]|1191|657|status.moving
(19, 2, 58)|0|[1, 0]|1191|657|status.moving
(19, 2, 59)|0|[1, 0]|1191|657|status.moving
(19, 3, 0)|0|[1, 0]|1191|657|status.moving
(19, 3, 1)|0|[1, 0]|1191|657|status.moving
(19, 3, 2)|0|[1, 0]|1191|657|status.moving
(19, 3, 3)|0|[1, 0]|1191|657|status.moving
(19, 3, 4)|1|[1, 1]|1191|657|status.moving
(19, 3, 5)|0|[1, 1]|1191|657|status.moving
(19, 3, 6)|0|[1, 1]|1191|657|status.moving
(19, 3, 7)|0|[1, 1]|1191|657|status.moving
(19, 3, 8)|0|[1, 1]|1191|657|status.moving
(19, 3, 9)|0|[1, 1]|1191|657|status.moving
(19, 3, 10)|0|[1, 1]|1191|657|status.moving
(19, 3, 11)|0|[1, 1]|1191|657|status.moving
(19, 3, 12)|0|[1, 1]|1191|657|status.moving
(19, 3, 13)|0|[1, 1]|1191|657|status.moving
(19, 3, 14)|0|[1, 1]|1191|657|status.moving
(19, 3, 15)|1|[1, 2]|1191|657|status.moving
(19, 3, 16)|0|[1, 2]|1191|657|status.moving
(19, 3, 17)|0|[1, 2]|1191|657|status.moving
(19, 3, 18)|0|[1, 2]|1191|657|status.moving
(19, 3, 19)|0|[1, 2]|1191|657|status.moving
(19, 3, 20)|0|[1, 2]|1191|657|status.moving
(19, 3, 21)|0|[1, 2]|1191|657|status.moving
(19, 3, 22)|0|[1, 2]|1191|657|status.moving
(19, 3, 23)|0|[1, 2]|1191|657|status.moving
(19, 3, 24)|0|[1, 2]|1191|657|status.moving
(19, 3, 25)|0|[1, 2]|1191|657|status.moving
(19, 3, 26)|0|[1, 2]|1191|657|status.moving
(19, 3, 27)|0|[1, 2]|1191|657|status.moving
(19, 3, 28)|0|[1, 2]|1191|657|status.moving
(19, 3, 29)|0|[1, 2]|1191|657|status.moving
(19, 3, 30)|0|[0, 2]|1192|657|status.moving
(19, 3, 31)|0|[0, 2]|1192|657|status.moving
(19, 3, 32)|0|[0, 2]|1192|657|status.moving
(19, 3, 33)|0|[0, 2]|1192|657|status.moving
(19, 3, 34)|0|[0, 2]|1192|657|status.moving
(19, 3, 35)|0|[0, 2]|1192|657|status.moving
(19, 3, 36)|0|[0, 2]|1192|657|status.moving
(19, 3, 37)|0|[0, 2]|1192|657|status.moving
(19, 3, 38)|0|[0, 2]|1192|657|status.moving
(19, 3, 39)|0|[0, 2]|1192|657|status.moving
(19, 3, 40)|0|[0, 2]|1192|657|status.moving
(19, 3, 41)|0|[0, 2]|1192|657|status.moving
(19, 3, 42)|0|[0, 2]|1192|657|status.moving
(19, 3, 43)|0|[0, 2]|1192|657|status.moving
(19, 3, 44)|0|[0, 2]|1192|657|status.moving
(19, 3, 45)|0|[0, 2]|1192|657|status.moving
(19, 3, 46)|0|[0, 2]|1192|657|status.moving
(19, 3, 47)|0|[0, 2]|1192|658|status.waiting
(19, 3, 48)|0|[0, 0]|1192|660|status.waiting
(19, 3, 49)|0|[0, 0]|1192|660|status.waiting
(19, 3, 50)|0|[0, 0]|1192|660|status.waiting
(19, 3, 51)|0|[0, 0]|1192|660|status.waiting
(19, 3, 52)|0|[0, 0]|1192|660|status.waiting
(19, 3, 53)|0|[0, 0]|1192|660|status.waiting
(19, 3, 54)|0|[0, 0]|1192|660|status.waiting
(19, 3, 55)|0|[0, 0]|1192|660|status.waiting
(19, 3, 56)|0|[0, 0]|1192|660|status.waiting
(19, 3, 57)|0|[0, 0]|1192|660|status.waiting
(19, 3, 58)|0|[0, 0]|1192|660|status.waiting
(19, 3, 59)|0|[0, 0]|1192|660|status.waiting
(19, 4, 0)|0|[0, 0]|1192|660|status.waiting
(19, 4, 1)|0|[0, 0]|1192|660|status.waiting
(19, 4, 2)|0|[0, 0]|1192|660|status.waiting
(19, 4, 3)|0|[0, 0]|1192|660|status.waiting
(19, 4, 4)|0|[0, 0]|1192|660|status.waiting
(19, 4, 5)|0|[0, 0]|1192|660|status.waiting
(19, 4, 6)|0|[0, 0]|1192|660|status.waiting
(19, 4, 7)|0|[0, 0]|1192|660|status.waiting
(19, 4, 8)|0|[0, 0]|1192|660|status.waiting
(19, 4, 9)|0|[0, 0]|1192|660|status.waiting
(19, 4, 10)|0|[0, 0]|1192|660|status.waiting
(19, 4, 11)|0|[0, 0]|1192|660|status.waiting
(19, 4, 12)|0|[0, 0]|1192|660|status.waiting
(19, 4, 13)|0|[0, 0]|1192|660|status.waiting
(19, 4, 14)|0|[0, 0]|1192|660|status.waiting
(19, 4, 15)|0|[0, 0]|1192|660|status.waiting
(19, 4, 16)|0|[0, 0]|1192|660|status.waiting
(19, 4, 17)|0|[0, 0]|1192|660|status.waiting
(19, 4, 18)|0|[0, 0]|1192|660|status.waiting
(19, 4, 19)|0|[0, 0]|1192|660|status.waiting
(19, 4, 20)|0|[0, 0]|1192|660|status.waiting
(19, 4, 21)|0|[0, 0]|1192|660|status.waiting
(19, 4, 22)|0|[0, 0]|1192|660|status.waiting
(19, 4, 23)|0|[0, 0]|1192|660|status.waiting
(19, 4, 24)|0|[0, 0]|1192|660|status.waiting
(19, 4, 25)|0|[0, 0]|1192|660|status.waiting
(19, 4, 26)|0|[0, 0]|1192|660|status.waiting
(19, 4, 27)|0|[0, 0]|1192|660|status.waiting
(19, 4, 28)|0|[0, 0]|1192|660|status.waiting
(19, 4, 29)|0|[0, 0]|1192|660|status.waiting
(19, 4, 30)|0|[0, 0]|1192|660|status.waiting
(19, 4, 31)|0|[0, 0]|1192|660|status.waiting
(19, 4, 32)|0|[0, 0]|1192|660|status.waiting
(19, 4, 33)|0|[0, 0]|1192|660|status.waiting
(19, 4, 34)|0|[0, 0]|1192|660|status.waiting
(19, 4, 35)|0|[0, 0]|1192|660|status.waiting
(19, 4, 36)|0|[0, 0]|1192|660|status.waiting
(19, 4, 37)|0|[0, 0]|1192|660|status.waiting
(19, 4, 38)|0|[0, 0]|1192|660|status.waiting
(19, 4, 39)|0|[0, 0]|1192|660|status.waiting
(19, 4, 40)|0|[0, 0]|1192|660|status.waiting
(19, 4, 41)|0|[0, 0]|1192|660|status.waiting
(19, 4, 42)|0|[0, 0]|1192|660|status.waiting
(19, 4, 43)|0|[0, 0]|1192|660|status.waiting
(19, 4, 44)|0|[0, 0]|1192|660|status.waiting
(19, 4, 45)|0|[0, 0]|1192|660|status.moving
(19, 4, 46)|0|[0, 0]|1192|660|status.moving
(19, 4, 47)|0|[0, 0]|1192|660|status.moving
(19, 4, 48)|0|[0, 0]|1192|660|status.moving
(19, 4, 49)|0|[0, 0]|1192|660|status.moving
(19, 4, 50)|0|[1, 0]|1192|660|status.moving
(19, 4, 51)|0|[1, 0]|1192|660|status.moving
(19, 4, 52)|0|[1, 0]|1192|660|status.moving
(19, 4, 53)|0|[1, 0]|1192|660|status.moving
(19, 4, 54)|0|[1, 0]|1192|660|status.moving
(19, 4, 55)|0|[1, 0]|1192|660|status.moving
(19, 4, 56)|0|[1, 0]|1192|660|status.moving
(19, 4, 57)|0|[1, 0]|1192|660|status.moving
(19, 4, 58)|0|[1, 0]|1192|660|status.moving
(19, 4, 59)|0|[1, 0]|1192|660|status.moving
(19, 5, 0)|0|[1, 0]|1192|660|status.moving
(19, 5, 1)|0|[1, 0]|1192|660|status.moving
(19, 5, 2)|0|[1, 0]|1192|660|status.moving
(19, 5, 3)|0|[1, 0]|1192|660|status.moving
(19, 5, 4)|0|[1, 0]|1192|660|status.moving
